id,bank,office,lon,lat,phone_number,send_sms
5584.1776,"banca popolare di milano","milano sett.amm.cont.p.za meda, 4",9.204440317524794,45.425818979847776,"+39 637 9942880",true
5584.1777,"banca popolare di milano","milano sett.amm.tit. p.za meda,4",9.119491707752395,45.40417571013938,"+39 637 9942880",true
5584.1778,"banca popolare di milano","milano est.op.c. galfa via fara, 41",9.160968260752071,45.42654892098858,"+39 637 9942880",true
5584.33991,"banca popolare di milano","milano ag. 137",9.060116780679222,45.39774010353485,"+39 637 9942880",true
5608.1612,"banca popolare di novara s.p.a. fus. ban","milano n. 12 - azimut",9.046440078094337,45.42588228286674,"+39 165 0070085",true
5696.1606,"banca popolare di sondrio","milano agenzia n 7",9.185784727734818,45.432297108226635,"+39 848 94 52 9856",false
5696.1607,"banca popolare di sondrio","milano agenzia n 8",9.103387015757495,45.46870284261455,"+39 848 94 52 9856",false
5696.1608,"banca popolare di sondrio","milano agenzia n 9",9.066395775317599,45.53279669345644,"+39 848 94 52 9856",false
5696.1609,"banca popolare di sondrio","milano agenzia n 10",9.200149206041786,45.520961405684616,"+39 848 94 52 9856",false
5696.1610,"banca popolare di sondrio","milano agenzia 11",9.250951973579053,45.48556609394731,"+39 848 94 52 9856",false
5696.1611,"banca popolare di sondrio","milano agenzia n 12",9.226224143330535,45.426245873972796,"+39 848 94 52 9856",false
5696.1612,"banca popolare di sondrio","milano agenzia 13",9.116148490049634,45.50343143368928,"+39 848 94 52 9856",false
5696.1613,"banca popolare di sondrio","milano agenzia n 14",9.062328552855167,45.484931393696876,"+39 848 94 52 9856",false
5696.1618,"banca popolare di sondrio","milano agenzia 19",9.051450047460019,45.49402091614813,"+39 848 94 52 9856",false
5696.1619,"banca popolare di sondrio","milano agenzia n 20",9.073832567791689,45.45883991436981,"+39 848 94 52 9856",false
5696.1620,"banca popolare di sondrio","milano agenzia n 21",9.055836872609056,45.52235439033755,"+39 848 94 52 9856",false
5696.1621,"banca popolare di sondrio","milano agenzia n 22",9.130714709538836,45.396142413731546,"+39 848 94 52 9856",false
5696.1622,"banca popolare di sondrio","milano agenzia n 23",9.059210388661125,45.441892834738134,"+39 848 94 52 9856",false
5696.1623,"banca popolare di sondrio","milano agenzia n 24",9.270544997238073,45.48400363525368,"+39 848 94 52 9856",false
5696.1624,"banca popolare di sondrio","milano agenzia n 25",9.118047001643353,45.42780126252402,"+39 848 94 52 9856",false
5696.1625,"banca popolare di sondrio","milano agenzia n 26",9.211685806560881,45.43390900310628,"+39 848 94 52 9856",false
5696.1626,"banca popolare di sondrio","milano agenzia n 27",9.166178949845373,45.46567195926966,"+39 848 94 52 9856",false
5696.1627,"banca popolare di sondrio","milano agenzia n 28",9.115179650677328,45.472825056557696,"+39 848 94 52 9856",false
5696.1628,"banca popolare di sondrio","milano agenzia n 29",9.119223358734352,45.475847396763214,"+39 848 94 52 9856",false
5696.1629,"banca popolare di sondrio","milano agenzia n 17",9.227236865500112,45.42534741041897,"+39 848 94 52 9856",false
5696.1630,"banca popolare di sondrio","milano agenzia n 30",9.209061207658422,45.50802896271193,"+39 848 94 52 9856",false
5696.1631,"banca popolare di sondrio","milano agenzia n 31",9.243565152475096,45.42792892806158,"+39 848 94 52 9856",false
5696.1632,"banca popolare di sondrio","milano agenzia n 32",9.046606953265208,45.43774330058413,"+39 848 94 52 9856",false
5696.1633,"banca popolare di sondrio","milano agenzia n 33",9.20789120774363,45.42797775868524,"+39 848 94 52 9856",false
5696.1634,"banca popolare di sondrio","milano - agenzia n 34",9.11183735724001,45.52849328432768,"+39 848 94 52 9856",false
5696.1635,"banca popolare di sondrio","milano agenzia n 35",9.237769046474911,45.48486155557957,"+39 848 94 52 9856",false
5696.1636,"banca popolare di sondrio","milano agenzia n 36",9.22767512605619,45.4347214262384,"+39 848 94 52 9856",false
5696.1637,"banca popolare di sondrio","milano agenzia n 38",9.25360781572286,45.46387646824865,"+39 848 94 52 9856",false
5696.1638,"banca popolare di sondrio","milano agenzia n 37",9.22532753491367,45.43208229496819,"+39 848 94 52 9856",false
5696.1798,"banca popolare di sondrio","milano ag n 4",9.076781176511235,45.407226494607535,"+39 848 94 52 9856",false
5696.1799,"banca popolare di sondrio","milano agenzia n 3 presso a2a spa",9.13856249114002,45.486888009669826,"+39 848 94 52 9856",false
5728.1604,"banca popolare di vicenza s.p.a.","milano n. 5",9.141172530198228,45.50095132469377,"+39 977 54324955",false
5728.1605,"banca popolare di vicenza s.p.a.","milano n. 4",9.130613673492066,45.428529000242804,"+39 977 54324955",false
5728.1606,"banca popolare di vicenza s.p.a.","milano n. 3",9.113599386791806,45.404324626124385,"+39 977 54324955",false
5728.1607,"banca popolare di vicenza s.p.a.","milano n. 9",9.131207829663396,45.49032317248039,"+39 977 54324955",false
5728.1608,"banca popolare di vicenza s.p.a.","milano n. 10",9.262969301048631,45.471758081174976,"+39 977 54324955",false
5728.1617,"banca popolare di vicenza s.p.a.","milano n. 8",9.204196008226964,45.50850225667505,"+39 977 54324955",false
5728.1659,"banca popolare di vicenza s.p.a.","milano n. 7",9.227372409352885,45.52190184588065,"+39 977 54324955",false
5728.1789,"banca popolare di vicenza s.p.a.","milano n. 6",9.169631715952658,45.438902048809446,"+39 977 54324955",false
5748.1601,"banca dell'adriatico s.p.a. fus intesasa","milano ag. di citta' 1",9.18131537349831,45.40552231175392,"+39 972 91 40 4695",true
5824.1601,"cassa di sovvenzioni e risparmio fra il","milano p.zza edison, 3",9.161704345173488,45.43415838322546,"+39 958 6353377",true
5824.1602,"cassa di sovvenzioni e risparmio fra il","milano corso sempione, 57 - milano succu",9.211733850045471,45.48959315304674,"+39 958 6353377",true
6050.1601,"nuova cassa di risparmio di chieti s.p.a","milano porta romana",9.055233473667958,45.496873291256854,"+39 88 1600231",true
6070.1701,"cariplo spa - cassa di risparmiodelle pr","milano servizio cassa centrale via bisce",9.094348389223809,45.45150841120649,"+39 4723 7401668",false
6070.1708,"cariplo spa - cassa di risparmiodelle pr","milano dir. c.le portaf. estero v. monte",9.123071901662907,45.43141519004113,"+39 4723 7401668",false
6070.1714,"cariplo spa - cassa di risparmiodelle pr","milano dir. c.le serv. incassi e pagamen",9.103556018833654,45.43405087633219,"+39 4723 7401668",false
6070.1768,"cariplo spa - cassa di risparmiodelle pr","milano presso ospedale san paolo - via a",9.064797889540483,45.41168612447427,"+39 4723 7401668",false
6070.1771,"cariplo spa - cassa di risparmiodelle pr","milano presso universita' cattolica del",9.275116675947316,45.40317646619824,"+39 4723 7401668",false
6070.1788,"cariplo spa - cassa di risparmiodelle pr","milano presso istituto neurologico _c.be",9.093114634666167,45.41323006710334,"+39 4723 7401668",false
6070.1789,"cariplo spa - cassa di risparmiodelle pr","milano presso istituto ortopedico 'g.pin",9.0917889333566,45.52582174192301,"+39 4723 7401668",false
6070.1792,"cariplo spa - cassa di risparmiodelle pr","milano presso a.m.s.a.-azienda municipal",9.168321683091936,45.417908709162056,"+39 4723 7401668",false
6070.1797,"cariplo spa - cassa di risparmiodelle pr","milano presso automobile club milano - c",9.141256323628232,45.445924670270024,"+39 4723 7401668",false
6230.1600,"cassa di risparmio di parma e piacenza","milano agenzia 12",9.265858080456635,45.46231821635682,"+39 448 0446462",false
6230.1602,"cassa di risparmio di parma e piacenza","milano agenzia 13",9.233874551766371,45.47450328169553,"+39 448 0446462",false
6230.1606,"cassa di risparmio di parma e piacenza","milano agenzia 15",9.188287113416969,45.49818004887008,"+39 448 0446462",false
6230.1607,"cassa di risparmio di parma e piacenza","milano servizio ragioneria generale - vi",9.234214519930166,45.50599750662155,"+39 448 0446462",false
6230.1608,"cassa di risparmio di parma e piacenza","milano centro servizi - tesoro contanti",9.188852033578561,45.48087427817353,"+39 448 0446462",false
6230.1609,"cassa di risparmio di parma e piacenza","milano serv. crediti al consumo via armo",9.220388409437977,45.52294351885964,"+39 448 0446462",false
6230.1610,"cassa di risparmio di parma e piacenza","milano serv.tec.economale via goldoni, 1",9.086417520416955,45.498227128815344,"+39 448 0446462",false
6230.1619,"cassa di risparmio di parma e piacenza","milano agenzia 19",9.066570589578534,45.50484281812182,"+39 448 0446462",false
6230.1620,"cassa di risparmio di parma e piacenza","milano agenzia 20",9.234309983334029,45.458285060493345,"+39 448 0446462",false
6230.1621,"cassa di risparmio di parma e piacenza","milano agenzia 21",9.15024430175109,45.518273858105424,"+39 448 0446462",false
6230.1622,"cassa di risparmio di parma e piacenza","milano agenzia 22",9.170758932356637,45.42259855120264,"+39 448 0446462",false
6230.1623,"cassa di risparmio di parma e piacenza","milano agenzia 23",9.073771559322598,45.490603511883954,"+39 448 0446462",false
6230.1624,"cassa di risparmio di parma e piacenza","milano ag. 24",9.12250041248081,45.43990460395224,"+39 448 0446462",false
6230.1625,"cassa di risparmio di parma e piacenza","milano ag. 25",9.061577072548854,45.41876708282921,"+39 448 0446462",false
6230.1628,"cassa di risparmio di parma e piacenza","milano agenzia 2",9.049721469854992,45.46381675299766,"+39 448 0446462",false
6230.1629,"cassa di risparmio di parma e piacenza","milano ag. 1",9.073015710865974,45.47361647285427,"+39 448 0446462",false
6230.1630,"cassa di risparmio di parma e piacenza","milano agenzia 3",9.124213822425645,45.41336133682968,"+39 448 0446462",false
6230.1631,"cassa di risparmio di parma e piacenza","milano agenzia 4",9.165165969562697,45.44846518975429,"+39 448 0446462",false
6230.1632,"cassa di risparmio di parma e piacenza","milano ag. 32",9.06443098229812,45.42983474769916,"+39 448 0446462",false
6230.1640,"cassa di risparmio di parma e piacenza","milano centro servizi estero via c. poma",9.202111928537235,45.435860555238285,"+39 448 0446462",false
6230.1653,"cassa di risparmio di parma e piacenza","milano agenzia 5",9.05870487884275,45.42321012796433,"+39 448 0446462",false
6230.1655,"cassa di risparmio di parma e piacenza","milano agenzia 6",9.220931374433407,45.454392898608056,"+39 448 0446462",false
6230.1656,"cassa di risparmio di parma e piacenza","milano agenzia 7",9.194543359376791,45.529838985629475,"+39 448 0446462",false
6230.1657,"cassa di risparmio di parma e piacenza","milano agenzia 8",9.118954471933693,45.51470713982886,"+39 448 0446462",false
6230.1658,"cassa di risparmio di parma e piacenza","milano agenzia 9",9.22826536590372,45.52303785432169,"+39 448 0446462",false
6230.1670,"cassa di risparmio di parma e piacenza","milano direzione generale - via armorari",9.09546071396055,45.47158389316476,"+39 448 0446462",false
6230.1672,"cassa di risparmio di parma e piacenza","milano centro servizi portafoglio  via c",9.073825995634225,45.49347902345744,"+39 448 0446462",false
6230.1674,"cassa di risparmio di parma e piacenza","milano mercati finanziari tesoreria lire",9.182120934634447,45.43189208612486,"+39 448 0446462",false
6230.1681,"cassa di risparmio di parma e piacenza","milano centro servizi bonifici e pagamen",9.094424296048315,45.49422841081397,"+39 448 0446462",false
6230.1682,"cassa di risparmio di parma e piacenza","milano agenzia 11",9.195866356106764,45.48702319932842,"+39 448 0446462",false
6230.1746,"cassa di risparmio di parma e piacenza","milano ag. 26",9.101691890672702,45.42044467185329,"+39 448 0446462",false
6230.1796,"cassa di risparmio di parma e piacenza","milano presso 3c international chemical",9.081603133408617,45.39770015682951,"+39 448 0446462",false
6230.1799,"cassa di risparmio di parma e piacenza","milano - agenzia 10",9.189890743178214,45.40522991456751,"+39 448 0446462",false
6230.9449,"cassa di risparmio di parma e piacenza","milano ag. 27",9.1020882316592,45.479567102568794,"+39 448 0446462",false
6230.9455,"cassa di risparmio di parma e piacenza","milano ag. 28",9.249636653934795,45.50883821001238,"+39 448 0446462",false
6230.9467,"cassa di risparmio di parma e piacenza","milano ag. 29",9.271822041349848,45.500107746751745,"+39 448 0446462",false
6230.9480,"cassa di risparmio di parma e piacenza","milano ag. 30",9.201842783071067,45.494193736092654,"+39 448 0446462",false
6230.9486,"cassa di risparmio di parma e piacenza","milano ag. 31",9.179354223668335,45.47765174969867,"+39 448 0446462",false
6230.9487,"cassa di risparmio di parma e piacenza","milano - agenzia 18",9.144603483170737,45.477705376954944,"+39 448 0446462",false
6230.9490,"cassa di risparmio di parma e piacenza","milano ag. 33",9.133222710609884,45.41775021808495,"+39 448 0446462",false
6230.9494,"cassa di risparmio di parma e piacenza","milano ag. 34",9.193078675652348,45.421606453478276,"+39 448 0446462",false
6230.9503,"cassa di risparmio di parma e piacenza","milano ag. 35",9.114718998339498,45.47261597786122,"+39 448 0446462",false
6230.9512,"cassa di risparmio di parma e piacenza","milano ag.36",9.209624635492549,45.501151206889396,"+39 448 0446462",false
6230.9555,"cassa di risparmio di parma e piacenza","milano ag. 38",9.273933125967208,45.45745711723784,"+39 448 0446462",false
6230.9562,"cassa di risparmio di parma e piacenza","milano ag. 39",9.124819204081023,45.45489238955878,"+39 448 0446462",false
6230.9572,"cassa di risparmio di parma e piacenza","milano ag. 40",9.057519745574776,45.519797151061134,"+39 448 0446462",false
6230.9582,"cassa di risparmio di parma e piacenza","milano ag. 41",9.216489967202635,45.52332503447035,"+39 448 0446462",false
6230.9798,"cassa di risparmio di parma e piacenza","milano ag. 42",9.11466386442477,45.4059226675853,"+39 448 0446462",false
6270.23601,"cassa di risparmio di ravenna s.p.a. c/o","milano marittima agenzia 2",9.206380511099427,45.4794173220487,"+39 134 85 20 2154",false
6270.23654,"cassa di risparmio di ravenna s.p.a. c/o","milano marittima",9.129835869703589,45.42428116818532,"+39 134 85 20 2154",false
6300.1600,"cassa di risparmio di san miniato spa","milano",9.081000267896407,45.500813383605696,"+39 651 31875933",true
6320.1600,"banca crt - cassa di risparmio  di torin","milano via manzoni, 9",9.253237189669118,45.41559077558987,"+39 765 24 55 7336",false
6320.1601,"banca crt - cassa di risparmio  di torin","milano 1",9.259960794864703,45.39406295092467,"+39 765 24 55 7336",false
6906.1765,"banca regionale europea spa c/o ubi banc","milano ufficio titoli - via monte di pie",9.221127391853447,45.48736600498172,"+39 15 23847796",false
6906.1772,"banca regionale europea spa c/o ubi banc","milano ufficio operazioni diverse - via",9.060056642969238,45.51747852327642,"+39 15 23847796",false
7600.38001,"ufficio postale","milano",9.210476515169226,45.40889191363751,"+39 761 29236037",false
7601.1600,"poste italiane spa","milano v.r.",9.252174936943394,45.5132335851333,"+39 039 05351948",true
7601.1603,"poste italiane spa","milano succ. 22",9.06533897983257,45.50277052369458,"+39 039 05351948",true
7601.1604,"poste italiane spa","milano ticinese",9.056911656451277,45.43571074949363,"+39 039 05351948",true
7601.1605,"poste italiane spa","milano succ. 94",9.217943047624377,45.39639111008175,"+39 039 05351948",true
7601.1606,"poste italiane spa","milano succ. 105",9.137756978685923,45.476086592052994,"+39 039 05351948",true
7601.1607,"poste italiane spa","milano u.p.pt staz.ne centrale",9.110458845393655,45.437244274279905,"+39 039 05351948",true
7601.1608,"poste italiane spa","milano ufficio v.r.",9.152975277277688,45.46866279545601,"+39 039 05351948",true
7601.1609,"poste italiane spa","milano isola",9.118487321070425,45.41607369914234,"+39 039 05351948",true
7601.1610,"poste italiane spa","milano succ. 16",9.16771109166318,45.53430724241822,"+39 039 05351948",true
7601.1611,"poste italiane spa","milano succ. 15",9.085100408346223,45.4641493848731,"+39 039 05351948",true
7601.1612,"poste italiane spa","milano succ. 19",9.108973769066456,45.40831759765141,"+39 039 05351948",true
7601.1613,"poste italiane spa","milano succ. 14",9.123444510326786,45.4613787902857,"+39 039 05351948",true
7601.1614,"poste italiane spa","milano succ. 12",9.100164391181565,45.47543130656032,"+39 039 05351948",true
7601.1615,"poste italiane spa","milano succ. 18",9.173516222386034,45.535496366238654,"+39 039 05351948",true
7601.1616,"poste italiane spa","milano succ. 09",9.19476264366776,45.404761092805664,"+39 039 05351948",true
7601.1617,"poste italiane spa","milano succ. 20",9.133699538556016,45.429758451093456,"+39 039 05351948",true
7601.1618,"poste italiane spa","milano succ. 23",9.186382779198821,45.52043229388122,"+39 039 05351948",true
7601.1619,"poste italiane spa","milano succ. 54",9.088733108997724,45.49709430366555,"+39 039 05351948",true
7601.1620,"poste italiane spa","milano succ. 25",9.226309784423183,45.50138219550653,"+39 039 05351948",true
7601.1621,"poste italiane spa","milano succ. 26",9.043179803418592,45.45830711952329,"+39 039 05351948",true
7601.1622,"poste italiane spa","milano succ. 11",9.088090076289424,45.41940379967343,"+39 039 05351948",true
7601.1623,"poste italiane spa","milano succ. 30",9.267413191426792,45.51746224711473,"+39 039 05351948",true
7601.1624,"poste italiane spa","milano succ. 08",9.14587192965271,45.42569316047461,"+39 039 05351948",true
7601.1625,"poste italiane spa","milano succ. 07",9.272315655444212,45.458260436832724,"+39 039 05351948",true
7601.1626,"poste italiane spa","milano succ. 06",9.219542971481197,45.4832503174362,"+39 039 05351948",true
7601.1627,"poste italiane spa","milano succ. 04",9.24444598609209,45.435659927908176,"+39 039 05351948",true
7601.1628,"poste italiane spa","milano succ. 03",9.233432756069147,45.43709027450571,"+39 039 05351948",true
7601.1629,"poste italiane spa","milano succ. 01",9.24249816623386,45.512153771289704,"+39 039 05351948",true
7601.1630,"poste italiane spa","milano succ. 66",9.076678345223685,45.52026591902575,"+39 039 05351948",true
7601.1631,"poste italiane spa","milano succ. 75",9.274398946686217,45.47947463132283,"+39 039 05351948",true
7601.1632,"poste italiane spa","milano succ. 49",9.170267667737091,45.39910976486984,"+39 039 05351948",true
7601.1633,"poste italiane spa","milano succ. 65",9.236590096977865,45.486484920993604,"+39 039 05351948",true
7601.1634,"poste italiane spa","milano succ. 64",9.132294531353516,45.4618460051156,"+39 039 05351948",true
7601.1635,"poste italiane spa","milano succ. 53",9.114344148840663,45.41808456740523,"+39 039 05351948",true
7601.1636,"poste italiane spa","milano succ. 28",9.043932459338805,45.500749356097195,"+39 039 05351948",true
7601.1637,"poste italiane spa","milano succ. 24",9.239390157417487,45.46331873316582,"+39 039 05351948",true
7601.1638,"poste italiane spa","milano succ. 82",9.141166258945162,45.52537883858774,"+39 039 05351948",true
7601.1639,"poste italiane spa","milano succ. 78",9.258480316538664,45.502163503527576,"+39 039 05351948",true
7601.1640,"poste italiane spa","milano succ. 80",9.173882602884433,45.47845655147405,"+39 039 05351948",true
7601.1641,"poste italiane spa","milano succ. 81",9.112480226759988,45.48661467591077,"+39 039 05351948",true
7601.1642,"poste italiane spa","milano succ. 83",9.271093403225215,45.44643129947515,"+39 039 05351948",true
7601.1643,"poste italiane spa","milano succ. 85",9.217352749976122,45.51939311319063,"+39 039 05351948",true
7601.1644,"poste italiane spa","milano succ. 86",9.080726609896086,45.52129943896197,"+39 039 05351948",true
7601.1645,"poste italiane spa","milano succ. 84",9.173241902062937,45.451405919326234,"+39 039 05351948",true
7601.1646,"poste italiane spa","milano succ. 93",9.2243363090976,45.40778665336368,"+39 039 05351948",true
7601.1647,"poste italiane spa","milano succ. 87",9.107461014351905,45.50595474676917,"+39 039 05351948",true
7601.1648,"poste italiane spa","milano succ. 88",9.248764297941197,45.48955299030042,"+39 039 05351948",true
7601.1649,"poste italiane spa","milano succ. 69",9.107679787707008,45.49989410621183,"+39 039 05351948",true
7601.1650,"poste italiane spa","milano succ. 90",9.262965618487584,45.42572080884776,"+39 039 05351948",true
7601.1651,"poste italiane spa","milano succ. 91",9.089980403597751,45.439211125322075,"+39 039 05351948",true
7601.1652,"poste italiane spa","milano succ. 79",9.085492588721964,45.417314000053295,"+39 039 05351948",true
7601.1653,"poste italiane spa","milano succ.77",9.159793770460713,45.43709727235078,"+39 039 05351948",true
7601.1654,"poste italiane spa","milano succ. 62",9.16825610597725,45.43300983034738,"+39 039 05351948",true
7601.1655,"poste italiane spa","milano succ. 57",9.07782658819511,45.4136372068946,"+39 039 05351948",true
7601.1656,"poste italiane spa","milano succ. 55",9.231138215114438,45.480225641000935,"+39 039 05351948",true
7601.1657,"poste italiane spa","milano succ. 56",9.161425418423566,45.474277402138945,"+39 039 05351948",true
7601.1658,"poste italiane spa","milano succ. 58",9.189020217474978,45.40427728311877,"+39 039 05351948",true
7601.1659,"poste italiane spa","milano succ. 60",9.268014274889254,45.50073180799977,"+39 039 05351948",true
7601.1660,"poste italiane spa","milano succ. 61",9.108022451310966,45.50512057783605,"+39 039 05351948",true
7601.1661,"poste italiane spa","milano succ. 63",9.121142204273275,45.5350077526384,"+39 039 05351948",true
7601.1662,"poste italiane spa","milano succ.76",9.12695118037818,45.451381237057326,"+39 039 05351948",true
7601.1663,"poste italiane spa","milano succ. 73",9.21928599974181,45.5094223762277,"+39 039 05351948",true
7601.1664,"poste italiane spa","milano succ. 72",9.26313893612055,45.49354843322525,"+39 039 05351948",true
7601.1665,"poste italiane spa","milano succ. 71",9.209412313803123,45.515663193671834,"+39 039 05351948",true
7601.1666,"poste italiane spa","milano succ. 74",9.11611059055177,45.48183412377916,"+39 039 05351948",true
7601.1667,"poste italiane spa","milano succ. 92",9.11710265532106,45.51786932642549,"+39 039 05351948",true
7601.1668,"poste italiane spa","milano succ. 51",9.15244435043753,45.39157718609675,"+39 039 05351948",true
7601.1669,"poste italiane spa","milano succ. 41",9.157862735875966,45.423401447963776,"+39 039 05351948",true
7601.1670,"poste italiane spa","milano succ. 50",9.084877966815183,45.394196218928705,"+39 039 05351948",true
7601.1671,"poste italiane spa","milano succ. 47",9.128893597926282,45.42756210501075,"+39 039 05351948",true
7601.1672,"poste italiane spa","milano succ. 67",9.150130195349368,45.521463477778475,"+39 039 05351948",true
7601.1673,"poste italiane spa","milano succ. 96",9.22537787874366,45.50344591398543,"+39 039 05351948",true
7601.1674,"poste italiane spa","milano succ. 48",9.124094934201317,45.52605141320645,"+39 039 05351948",true
7601.1675,"poste italiane spa","milano succ. 44",9.14573791726412,45.40521731595208,"+39 039 05351948",true
7601.1676,"poste italiane spa","milano succ. 40",9.150402021792237,45.50608611940837,"+39 039 05351948",true
7601.1677,"poste italiane spa","milano succ. 95",9.095376131426638,45.427805851073295,"+39 039 05351948",true
7601.1678,"poste italiane spa","milano succ. 45",9.055287990639341,45.39831030148218,"+39 039 05351948",true
7601.1679,"poste italiane spa","milano succ. 39",9.1217580672861,45.520246536695076,"+39 039 05351948",true
7601.1680,"poste italiane spa","milano succ. 36",9.191955639803927,45.44191975866272,"+39 039 05351948",true
7601.1681,"poste italiane spa","milano succ. 34",9.250098571864376,45.46488637568677,"+39 039 05351948",true
7601.1682,"poste italiane spa","milano succ. 70",9.254803919242685,45.43576993207022,"+39 039 05351948",true
7601.1683,"poste italiane spa","milano succ. 59",9.108883024607628,45.43731955041734,"+39 039 05351948",true
7601.1684,"poste italiane spa","milano succ. 42",9.105757081602768,45.47432447748847,"+39 039 05351948",true
7601.1685,"poste italiane spa","milano succ. 101",9.150598506084132,45.51074239066821,"+39 039 05351948",true
7601.1686,"poste italiane spa","milano succ.110",9.145666250491503,45.452280495924455,"+39 039 05351948",true
7601.1687,"poste italiane spa","milano succ. 97",9.200297508893515,45.486673397565724,"+39 039 05351948",true
7601.1688,"poste italiane spa","milano succ. 98",9.17786032722058,45.522615646419865,"+39 039 05351948",true
7601.1689,"poste italiane spa","milano succ.109",9.128013290589669,45.52818714629898,"+39 039 05351948",true
7601.1690,"poste italiane spa","milano succ. 99",9.139089174580702,45.502316244380395,"+39 039 05351948",true
7601.1691,"poste italiane spa","milano succ. 100",9.165585538061562,45.494872759776555,"+39 039 05351948",true
7601.1692,"poste italiane spa","milano succ. 89",9.132812210779441,45.50732552431919,"+39 039 05351948",true
7601.1693,"poste italiane spa","milano succ. 102",9.072052861762609,45.45198394097512,"+39 039 05351948",true
7601.1694,"poste italiane spa","milano succursale 104",9.220134662481994,45.43833034487578,"+39 039 05351948",true
7601.1695,"poste italiane spa","milano succ.106",9.17811657550457,45.43135883371284,"+39 039 05351948",true
7601.1696,"poste italiane spa","milano succ.108",9.239167883223768,45.39207101644368,"+39 039 05351948",true
7601.1697,"poste italiane spa","milano succ.107",9.05785306484815,45.41547017670695,"+39 039 05351948",true
7601.1698,"poste italiane spa","milano succ.103",9.156597812986627,45.39694956263623,"+39 039 05351948",true
7601.1701,"poste italiane spa","milano succ. 002",9.218746346930912,45.42255818691309,"+39 039 05351948",true
7601.1704,"poste italiane spa","milano succ. 029",9.163322428325598,45.48350563723592,"+39 039 05351948",true
7601.1705,"poste italiane spa","milano   cassa pr.le",9.19594514757427,45.422138922733424,"+39 039 05351948",true
7601.1710,"poste italiane spa","milano   c.p. centro",9.192508788630679,45.48412991237615,"+39 039 05351948",true
7601.1711,"poste italiane spa","milano cordusio",9.193077526484624,45.518052025551995,"+39 039 05351948",true
7601.1712,"poste italiane spa","milano aporti",9.092770550058669,45.46645167217233,"+39 039 05351948",true
7601.1713,"poste italiane spa","milano 111",9.212792285772066,45.50788422531662,"+39 039 05351948",true
7601.1714,"poste italiane spa","milano succ. 032",9.171117513538386,45.40673624831239,"+39 039 05351948",true
7601.1715,"poste italiane spa","milano succ. 035",9.080382539725534,45.490475157439036,"+39 039 05351948",true
7601.1717,"poste italiane spa","milano galleria stazione",9.141055443357066,45.3996268385893,"+39 039 05351948",true
7601.1719,"poste italiane spa","milano   rag.prov.",9.272879093124372,45.48685105826241,"+39 039 05351948",true
7601.1720,"poste italiane spa","milano succ. 021",9.22522443619892,45.48895172510306,"+39 039 05351948",true
7601.1724,"poste italiane spa","milano niguarda ca' granda",9.216649031209936,45.51594557692954,"+39 039 05351948",true
7601.1725,"poste italiane spa","milano 112",9.115665922491948,45.49740782653103,"+39 039 05351948",true
7601.1726,"poste italiane spa","milano bonola",9.19786015322636,45.43606556901572,"+39 039 05351948",true
7601.1727,"poste italiane spa","milano cilea",9.267493038168789,45.40672776430312,"+39 039 05351948",true
7601.1729,"poste italiane spa","milano 113",9.21036472590271,45.433686059448235,"+39 039 05351948",true
7601.1730,"poste italiane spa","milano 114",9.098168449738882,45.39426899953816,"+39 039 05351948",true
7601.1738,"poste italiane spa","milano bicocca",9.048479483035154,45.44703090327336,"+39 039 05351948",true
7601.20400,"poste italiane spa","milano uff.prin.pt monza",9.190947050977496,45.50668190618253,"+39 039 05351948",true
7601.20600,"poste italiane spa","milano linate aeroporto",9.126472817667176,45.40828356936485,"+39 039 05351948",true
7601.33572,"poste italiane spa","milano   borromeo cm",9.122780552029694,45.435366839400274,"+39 039 05351948",true
7601.52068,"poste italiane spa","milano marittima",9.13167261757301,45.40523711985699,"+39 039 05351948",true
8324.1600,"banca centropadana - credito cooperativo","milano",9.23089045826026,45.49674571932107,"+39 00 6086160",false
8735.1600,"banca del territorio lombardo credito co","milano 1",9.058564519223415,45.49845543904678,"+39 617 4641364",true
8735.1601,"banca del territorio lombardo credito co","milano 2",9.044996010967505,45.501320335559576,"+39 617 4641364",true
10631.1600,"mediobanca banca di credito finanziario","milano via filodrammatici, 10",9.250119229613937,45.53209640002219,"+39 52 65099030",false
10632.1600,"efibanca s.p.a. fus banco popol are soci","milano via larga, 23",9.219516014862252,45.507542212139974,"+39 6494 94875331",false
10633.1600,"centrobanca - banca centrale di credito","milano corso europa, 20",9.198228547593496,45.420181415899854,"+39 633 89427638",true
10633.1601,"centrobanca - banca centrale di credito","milano corso vittorio emanuele, 30",9.25493250626074,45.525147818670064,"+39 633 89427638",true
10681.1600,"artigiancassa s.p.a.","milano via adige, 19",9.224738407052776,45.415906123816406,"+39 627 46080466",true
10685.1600,"ge capital interbanca s.p.a.","milano corso venezia, 56",9.211073574395549,45.469959849846255,"+39 8082 3613837",false
19275.1600,"compass banca s.p.a.","milano sede",9.177064542880036,45.45794452974937,"+39 672 30 28 9614",false
36044.1600,"bmce euroservice s.a.","milano",9.09362580408221,45.465214881155,"+39 866 97 76 9970",false
